id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,hashtags,user_mentions,place,clean_tweet,compound,neg,neu,pos,sentiment
1398374630792900000,2021-05-28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SoftPowerNews: Museveni to Address Country on Saturday Following Surge in Covid-19 Cases https://t.co/JPLGrGTlAI #M7Address #Museveni #…,en,0.0,3.0,RGakwerere,"M7Address, Museveni",SoftPowerNews,,museveni address countri saturday follow surg covid19 case,0.0,0.0,1.0,0.0,neu
1396502052357000000,2021-05-23,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",The women possibly at higher risk for Covid-19 that no one is talking about – CNN https://t.co/fzsnO3QvE2,en,0.0,58.0,jadedgirldiary,,,United States,woman possibl higher risk covid19 one talk cnn,-0.2732,0.231,0.769,0.0,neg
1387330691059310000,2021-04-28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @9thfloor: Government lockdown restrictions on the UK population aren't a regrettable consequence of the failure of coronavirus-justifie…,en,0.0,24.0,Rosieblackswan,,9thfloor,Scottish Borders,govern lockdown restrict uk popul regrett consequ failur coronaviru justifi,-0.3818,0.224,0.776,0.0,neg
1401230000000000000,2021-06-05,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Wearing a mask is a healthy option…

even if you’re vaccinated against COVID-19…

there are other respiratory infec… https://t.co/FEZG2X2sav",en,0.0,1264.0,arcsine,,,,wear mask healthi option even vaccin covid19 respiratori infec,0.0,0.0,1.0,0.0,neu
1389953826241770000,2021-05-05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today's ruling by #facebookoversightboard can matter: Even within Republicans, those who relied on #Trump for news… https://t.co/eO20BhrbKT",en,0.0,16.0,asmitch,"facebookoversightboard, Trump",,"Washington, DC",today rule matter even within republican reli news,0.0258,0.0,0.864,0.136,pos
1389959559717030000,2021-05-05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @jjchamie: Maharashtra, the worst-hit by the infection in India, keep praising Remdesivir.

But the drop in cases started soon after on…",en,0.0,1.0,mutalabala,,jjchamie,Canada,maharashtra worst hit infect india keep prais remdesivir drop case start soon,-0.7351,0.383,0.617,0.0,neg
1386786312938740000,2021-04-26,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",Participating restaurants will offer a free drink to those able to show a vaccine card. The event starts on May 19. https://t.co/WXiFh9QPeN,en,0.0,106.0,FOX61News,,,"Hartford, CT",particip restaur offer free drink abl show vaccin card event start may,0.5106,0.0,0.769,0.231,pos
1401240000000000000,2021-06-05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @luckyma_man: You’ve got an awful lot of trees to plant @MattHancock &amp; @BorisJohnson #Covid_19 #ToryCovidCatastrophe cr:@MrJonNewton htt…,en,0.0,1264.0,annetteashley61,"Covid_19, ToryCovidCatastrophe","luckyma_man, MattHancock, BorisJohnson, MrJonNewton","Nord-Pas-de-Calais, France",got aw lot tree plant cr htt,0.0,0.0,1.0,0.0,neu
1399830000000000000,2021-06-01,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","While the suspension of his license is temporary, the Medical Board is seeking a permanent revocation of his licens… https://t.co/TzeAiAygvw",en,0.0,2.0,TheTweetOfJohn,,,"Santa Monica, CA",suspens licens temporari medic board seek perman revoc licen,0.0,0.0,1.0,0.0,neu
1393799684389360000,2021-05-16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JPaulNorton @Corprotastic @RadioFreeTom Not true, just read about a 7 year old girl dying from Covid-19.  Just bec… https://t.co/bxEfSmmK3C",en,0.0,0.0,harrkonen,,"JPaulNorton, Corprotastic, RadioFreeTom","Oregon, USA",true read year old girl die covid19 bec,-0.2732,0.307,0.472,0.22,neg
1397664490351690000,2021-05-26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Is covid 19 vaccine now enough for everyone,en,0.0,31.0,William45886545,,,,covid19 vaccin enough everyon,0.0,0.0,1.0,0.0,neu
1395016833749630000,2021-05-19,"<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>","Join @NY_YJI for ""Beyond 2020: The Next Normal - COVID-19 &amp; Youth"" as panels center ways to leverage last year's le… https://t.co/8dbcOYj4xr",en,0.0,1.0,NY_YJI,,NY_YJI,"Albany, NY",join beyond next normal covid19 youth panel center way leverag last year le,0.296,0.0,0.845,0.155,pos
1404510000000000000,2021-06-14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@GabrielBuule Are they really dying from covid-19 or they die from something else and branded Covid19?,en,0.0,0.0,mmpagi,,GabrielBuule,anywhere,realli die covid19 die someth els brand covid19,-0.8316,0.565,0.435,0.0,neg
1408140000000000000,2021-06-24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @frankscarpitti: Ontario moving to Step 2 of reopening plan on June 30. 

Included:
🔹Outdoor social gatherings up to 25 people
🔹Indoor g…",en,0.0,1161.0,HABQ88,,frankscarpitti,"Toronto, Canada",ontario move step reopen plan june includ outdoor social gather peopl indoor ,0.0,0.0,1.0,0.0,neu
1409130000000000000,2021-06-27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @PMOIndia: So many Indians have worked to strengthen our fight against COVID-19. #MannKiBaat https://t.co/iOcDLht4tS,en,0.0,0.0,SureshPatelMLA,MannKiBaat,PMOIndia,"Ahmadabad City, India",mani indian work strengthen fight covid19,-0.0772,0.292,0.449,0.258,neg
1390731857302470000,2021-05-07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @AJEnglish: Two Chinese COVID-19 vaccines, Sinopharm and Sinovac Biotech, are under review by the WHO for emergency use. 

If approved,…",en,0.0,40.0,simplybenz,,AJEnglish,เพโคปอง,two chines covid19 vaccin sinopharm sinovac biotech review emerg use approv,0.0,0.0,1.0,0.0,neu
1395063687929600000,2021-05-19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",texas is a big phat joke. were really lifting ALL covid 19 restrictions and for what?,en,0.0,16.0,brekableheaven,,,little mix follow,texa big phat joke realli lift covid19 restrict,-0.1027,0.241,0.556,0.204,neg
1404160000000000000,2021-06-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beyond the 860+ people killed directly by the Myanmar junta, more may have been killed by the collapse of Myanmar's… https://t.co/Ddb7qz5q1U",en,2.0,0.0,annie_sparrow,,,itinerant,beyond peopl kill directli myanmar junta may kill collaps myanmar,-0.886,0.54,0.46,0.0,neg
1397265529346340000,2021-05-25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DeNovo_Fatima: This week we (@COVID_19_Canada) are offering 3 #vaccine town halls:
📍May25 &amp; 27 @ 8pm CT for Saskatchewan residents in c…",en,0.0,72.0,COVID_19_Canada,vaccine,"DeNovo_Fatima, COVID_19_Canada",Canada,week offer town hall may pm ct saskatchewan resid ,0.0,0.0,1.0,0.0,neu
1405980000000000000,2021-06-18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DWUhlfelderLaw: Fast-Spreading COVID-19 Delta Variant Reported In Florida https://t.co/LLS0HV7doU,en,0.0,4.0,thereal_pat13,,DWUhlfelderLaw,,fast spread covid19 delta variant report florida,0.0,0.0,1.0,0.0,neu
1403280000000000000,2021-06-11,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",China returns to imposing strict lockdown and quarantining rules in its Guangdong province to fight a new coronavir… https://t.co/toPO0JU8xJ,en,0.0,535.0,AsYouNotWish,,,India,china return impos strict lockdown quarantin rule guangdong provinc fight new coronavir,-0.3818,0.191,0.809,0.0,neg
1398373453971990000,2021-05-28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nicd_sa: COVID19 UPDATE: A total of 39 802 tests were conducted in the last 24 hrs, with 4 575 new cases, which represents a 11.5% posi…",en,0.0,922.0,Jamesmokoena4,,nicd_sa,,covid19 updat total test conduct last hr new case repres posi,0.0,0.0,1.0,0.0,neu
1403270000000000000,2021-06-11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Reuters: India records 91,702 new COVID-19 cases over past 24 hours https://t.co/amw5g7DJqH https://t.co/BsXH6LP498",en,0.0,0.0,rashidaldosari,,Reuters,,india record new covid19 case past hour,0.0,0.0,1.0,0.0,neu
1401280000000000000,2021-06-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bash_man_ Somebody get COVID-19,en,1.0,0.0,GWCL__official,,bash_man_,"Accra, Ghana",somebodi get covid19,0.0,0.0,1.0,0.0,neu
1400460000000000000,2021-06-03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Puri_Official @CMO_Odisha Sir, Requesting to take action for controlling Covid-19 at village Begunia, GP-Chhanijan… https://t.co/kuxq3pFhrx",en,0.0,0.0,Madhusm57515596,,"Puri_Official, CMO_Odisha",,sir request take action control covid19 villag begunia gp chhanijan,0.0,0.0,1.0,0.0,neu
1404850000000000000,2021-06-15,"<a href=""https://www.townnews.com/"" rel=""nofollow"">BLOX CMS</a>","The U.S. death toll from COVID-19 topped 600,000 on Tuesday, even as the vaccination drive has drastically brought… https://t.co/wdYt0jpSaB",en,0.0,1.0,CSTribune,,,"Casper, WY", death toll covid19 top tuesday even vaccin drive drastic brought,-0.4767,0.285,0.584,0.131,neg
1408100000000000000,2021-06-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ntvuganda: The government has warned against the use of oxygen at home, for those managing the symptoms of COVID-19. Too much Oxygen an…",en,0.0,15.0,b_gilberton1864,,ntvuganda,Uganda,govern warn use oxygen home manag symptom covid19 much oxygen,-0.1027,0.135,0.865,0.0,neg
1393813982230690000,2021-05-16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EduMinOfIndia: Minister of Education, Government of India Shri @DrRPNishank will be virtually attending a meeting with State Education…",en,0.0,0.0,Uttsav11,,"EduMinOfIndia, DrRPNishank","Patna, India",minist educ govern india shri virtual attend meet state educ,0.0,0.0,1.0,0.0,neu
1398657279654730000,2021-05-29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#VIDEO What is driving the calls for further investigation into origin of COVID-19 https://t.co/zlxQCH8Jrv,en,0.0,71.0,dev_discourse,VIDEO,,National Capital Region,drive call investig origin covid19,0.0,0.0,1.0,0.0,neu
1406300000000000000,2021-06-19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GrandpaSnarky: Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19…",en,0.0,62.0,PaulDereume,"Covid_19, COVID19","GrandpaSnarky, KarlieInCali",🌐 ᗯOᖇᒪᗪᗯIᗪE 🌐 ᗩᗰᑭᒪIᖴIEᗪ 🌐,transplant recipi hope way thank bring attent,0.6597,0.0,0.481,0.519,pos
1400530000000000000,2021-06-03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ahmed_Awadalla1: I am fully vaccinated against COVID-19 and I couldn’t be happier. My hope for 2021 is that everyone around the globe w…,en,0.0,149.0,mykbello,,Ahmed_Awadalla1,"Nigeria, West-Africa",fulli vaccin covid19 happier hope everyon around globe ,0.743,0.0,0.488,0.512,pos
1405260000000000000,2021-06-16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @itvnews: MPs vote to approve extension of Covid-19 restrictions until July 19 https://t.co/x2DoDm73xp,en,0.0,5.0,KELLYCLELLAND1,,itvnews,Lothian,mp vote approv extens covid19 restrict juli,-0.3818,0.302,0.698,0.0,neg
1404170000000000000,2021-06-13,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @danielcole1978: @BorisJohnson @G7 Thanks so much for coming and increasing our covid cases. 
BBC News - Pub and restaurants closed in C…",en,0.0,1.0,heritage_jo,,"danielcole1978, BorisJohnson, G7","Birmingham, England",thank much come increas covid19 case bbc news pub restaur close ,0.3612,0.0,0.8,0.2,pos
1401910000000000000,2021-06-07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I attended A Christmas Carol and a class attended The Lorex by @oldvictheatre - From #RochesterNY via @Zoom It was… https://t.co/Zj54Q62LqE,en,0.0,132.0,dfarren,RochesterNY,"oldvictheatre, Zoom",Rochester NY,attend christma carol class attend lorex via,0.0,0.0,1.0,0.0,neu
1395063604295180000,2021-05-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @tttliveonline: AG Faris Al-Rawi said Govt is considering electronic monitoring bracelets for returning nationals who test negative for…,en,0.0,1.0,_MilXCVI,,tttliveonline,Trinidad and Tobago,ag fari al rawi said govt consid electron monitor bracelet return nation test neg,0.0,0.0,1.0,0.0,neu
1399097168259020000,2021-05-30,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Stop #coronavirus

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✒… https://t.co/lvLKtlXmYp",en,0.0,1004.0,Corona_chan_,"coronavirus, WHO",,Your side,stop call resign tedro adhanom ghebreyesu director gener,-0.5574,0.434,0.566,0.0,neg
1393222736475030000,2021-05-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The “vaccine” doesn’t work. Yet, our “president” says we have to get it or wear a mask forever...

8 Yankees Player… https://t.co/E3VIhsBYs5",en,0.0,1.0,JohnNester17,,,,vaccin work yet presid say get wear mask forev yanke player,0.0,0.0,1.0,0.0,neu
1390732703725540000,2021-05-07,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @akhileshsharma1: Odisha CM @Naveen_Odisha  writes to Finance minister @nsitharaman regarding exemption of GST on purchase of vaccine fo…,en,6.0,1.0,mohit_sundarka,,"akhileshsharma1, Naveen_Odisha, nsitharaman","Cuttack,India",odisha cm write financ minist regard exempt gst purchas vaccin fo,0.1027,0.0,0.877,0.123,pos
1392828173050510000,2021-05-13,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Sharma03Krishan: No one can justify the risking ur life for just ₹ 234 per day. still rajasthan intern doing #COVID  posting just for 2…,en,0.0,3.0,SolankiPraveen_,COVID,Sharma03Krishan,,one justifi risk ur life per day still rajasthan intern post,-0.2732,0.174,0.826,0.0,neg
1404850000000000000,2021-06-15,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>",NYC to Launch $100 Covid-19 Vaccine Referral Bonus Program #DigitalHealth #digital #health via… https://t.co/66KyBh63hX,en,0.0,1.0,savantcare,"DigitalHealth, digital, health",,SF/LATS/SJS/RDOB/LPMA/AH,nyc launch covid19 vaccin referr bonu program via,0.0,0.0,1.0,0.0,neu
1404910000000000000,2021-06-15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Register for @CMSGov's COVID-19 Vaccine Campaign Toolkit Webinar focused on how to best reach Rural Populations tha… https://t.co/0x2gsbdy6z,en,0.0,0.0,RN_Community,,CMSGov,,regist covid19 vaccin campaign toolkit webinar focus best reach rural popul tha,0.6486,0.0,0.654,0.346,pos
1393223083914250000,2021-05-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Despite the epidemic of COVID-19 , a lot of the activities carried out under Srinivasan Youth Congress President ar… https://t.co/KFiEvLF8UK",en,0.0,0.0,amras_kk,,,"Dubai, United Arab Emirates",despit epidem covid19 lot activ carri srinivasan youth congress presid ar,0.0,0.0,1.0,0.0,neu
1394582400357690000,2021-05-18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @cnnphilippines: JUST IN: President Duterte has approved expanding the vaccination priority group to the A4 cluster or economic and nati…,en,0.0,7.0,leohumangit,,cnnphilippines,Republic of the Philippines,presid dutert approv eand vaccin prioriti group cluster econom nati,0.0,0.0,1.0,0.0,neu
1397125716957740000,2021-05-25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @OpIndia_com: Bhatkhalkar alleged that Aaditya Thackeray is secretly touring the Tadoba Jungles in eastern Maharashtra and has not visit…,en,0.0,26.0,DUdawant,,OpIndia_com,,bhatkhalkar alleg aaditya thackeray secretli tour tadoba jungl eastern maharashtra visit,0.0,0.0,1.0,0.0,neu
1398388940453840000,2021-05-28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","By the time we leave this lockdown ,  it will be 2m per head 😂😂in terms of taxes 😂😂#lockdown",en,0.0,216.0,Chard1252,lockdown,,,time leav lockdown per head term tax,0.0,0.0,1.0,0.0,neu
1401250000000000000,2021-06-05,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#Covid19 || GAUTENG CONFIRMED COVID-19 CASES DISTRICT BREAKDOWN
The total number of confirmed COVID-19 cases in Gau… https://t.co/AdASXvtcVz",en,1.0,1.0,GautengHealth,Covid19,,"45 Commissioner Street, JHB",gauteng confirm covid19 case district breakdown total number confirm covid19 case gau,0.0772,0.0,0.894,0.106,pos
1390006891208710000,2021-05-05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Looking for answers to your #COVID19 vaccine questions? Click on the link below, where Children's Hospital of Phila… https://t.co/mBmLC2X0ct",en,0.0,882.0,BCHealthEquity,COVID19,,"Bucks County, PA",look answer vaccin question click link child hospit phila,0.0,0.0,1.0,0.0,neu
1395790404461680000,2021-05-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SabiVM: I am asked at least once daily about passive transfer of antibodies from Covid-19 vaccines in pregnant and nursing parents. Her…,en,0.0,1.0,PureShakti,,SabiVM,3rd Rock from the Sun,ask least daili passiv transfer antibodi covid19 vaccin pregnant nurs parent,0.0,0.0,1.0,0.0,neu
1399840000000000000,2021-06-01,"<a href=""https://www.fovle.com"" rel=""nofollow"">fovle</a>",independent: 'More NHS staff to get better protection from airborne Covid-19 risk ' https://t.co/wTrItQy6v8,en,0.0,35.0,Fovle_Online,,,,independ nh staff get better protect airborn covid19 risk,0.765,0.133,0.316,0.551,pos
1387742933001060000,2021-04-29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rosesukroses: #thursdayvibes ‘Vidal Sassoon’ fragrant hybrid tea #rose, bred by McGredy. With many long awaited trips to the hairdresse…",en,0.0,1784.0,HaydonKathryn,"thursdayvibes, rose",rosesukroses,"England, United Kingdom",vidal sassoon fragrant hybrid tea bred mcgredi mani long await trip hairdress,0.1027,0.0,0.887,0.113,pos
1389497271797100000,2021-05-04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ATMology: Dear fellow Malaysians,
Please watch this TikTok video on how India’s COVID-19 crisis happened. https://t.co/TzeANv4see",en,0.0,290.0,AryBerry85,,ATMology,"Kent, UK",dear fellow malaysian pleas watch tiktok video india covid19 crisi happen,0.3818,0.0,0.794,0.206,pos
1390727888576540000,2021-05-07,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANI: Werner Hoyer, President of European Investment Bank (EIB) announces emergency EUR 250,000 donation from the EU Bank`s own funds to…",en,0.0,0.0,RaviAna18672925,,ANI,,werner hoyer presid european invest bank eib announc emerg eur donat eu bank fund,0.0,0.0,1.0,0.0,neu
1401910000000000000,2021-06-07,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Circle K begins selling Covid-19 antigen tests across its network of service stations https://t.co/vnjMpDmwYt… https://t.co/FEpJsXXu1V,en,0.0,89.0,fleetcar,,,MAYO IRELAND,circl begin sell covid19 antigen test across network servic station,0.0,0.0,1.0,0.0,neu
1399096544758960000,2021-05-30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @eMayank_chaubey: PM Cares to pay for education, care of children orphaned by Covid-19 
https://t.co/TyGVUFo2Ho https://t.co/wY0wDOERxx",en,0.0,60.0,GuptaaShaurya,,eMayank_chaubey,"Lucknow, India",pm care pay educ care child orphan covid19,0.7184,0.109,0.391,0.5,pos
1395068159388950000,2021-05-19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @HKPRDHU: Anyone 18+ in Ontario is now eligible to book a COVID-19 vaccine appointment through the Provincial Booking System.  If unable…,en,0.0,4642.0,Compass_ELC,,HKPRDHU,Ptbo/Kawartha Lakes/Durham,anyon ontario elig book covid19 vaccin appoint provinci book system unabl,0.0,0.0,1.0,0.0,neu
1405990000000000000,2021-06-18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PhillyFireDept: ""Swoop in"" and get vaccinated at our clinic TOMORROW from 11am-5pm at St. Paul’s AME Church in Eastwick! SWOOP &amp; an @Ea…",en,0.0,0.0,CoolCat_Connor,,PhillyFireDept,"Philadelphia, PA",swoop get vaccin clinic tomorrow pm st paul ame church eastwick swoop,0.0,0.0,1.0,0.0,neu
1402650000000000000,2021-06-09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NationBreaking: COVID-19: HEALTH ministry reports 589 new infections in Kenya out of 4,995 samples analysed in the past 24 hours, total…",en,0.0,1046.0,alvinmwema,,NationBreaking,NAIROBI,covid19 health ministri report new infect kenya sampl analys past hour total,0.0,0.0,1.0,0.0,neu
1400500000000000000,2021-06-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ftworkcareers: Covid-19 has shattered office norms and 'languishing' has become the new buzzword for how employees feel. There has neve…,en,0.0,3.0,DEFINEWAG,,ftworkcareers,"Nanaimo C, British Columbia",covid19 shatter offic norm languish becom new buzzword employe feel neve,0.0,0.0,1.0,0.0,neu
1395755094155540000,2021-05-21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Team_CDT: 31 Days To Go #ThalapathyBirthday ❤️
Advance Happy Birthday Thalaivaa 😍

#Master @actorvijay @Team_CDT🌟

#StayHome #WearAMask…",en,0.0,35.0,Afsalappilu1,"ThalapathyBirthday, Master, StayHome, WearAMask","Team_CDT, actorvijay, Team_CDT",,day go advanc happi birthday thalaivaa,0.0,0.0,1.0,0.0,neu
1400450000000000000,2021-06-03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ODH Chief Medical Officer Bruce Vanderhoff said Ohio has ""turned a page"" in its battle against COVID-19. https://t.co/gILRZB5fwA",en,0.0,3.0,SpectrumNews1OH,,,"Ohio, USA",odh chief medic offic bruce vanderhoff said ohio turn page battl covid19,0.0,0.0,1.0,0.0,neu
1389994846593720000,2021-05-05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @COVIDNewsByMIB: #IndiaFightsCorona:

📍 Revised guidelines for Home Isolation of #Mild/Asymptomatic #COVID19 cases

#StaySafe #Unite2Fig…",en,0.0,30.0,DBehl3,"IndiaFightsCorona, Mild, COVID19, StaySafe",COVIDNewsByMIB,vadodara ,revis guidelin home isol asymptomat case,0.0,0.0,1.0,0.0,neu
1403300000000000000,2021-06-11,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Public health officials try to battle the misinformation pandemic https://t.co/hAkRj7rvhU #Ohio #COVID  #misinformation h/t @RobYandow,en,0.0,12.0,Gate_15_Analyst,"Ohio, COVID, misinformation",RobYandow,United States of America,public health offici tri battl misinform pandem ,0.0,0.0,1.0,0.0,neu
1400440000000000000,2021-06-03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @nyenjedan: My dearest I don't want to lose you wear a #mask COVID-19 second wave is real. https://t.co/gHLAh8bUoG,en,0.0,60.0,ShifySpires,mask,nyenjedan,,dearest want lose wear covid19 second wave real,0.296,0.214,0.397,0.389,pos
1403280000000000000,2021-06-11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EU_Commission: More than 50% of adults in the EU have received at least one dose of COVID-19 vaccine.

100 million Europeans are fully…",en,0.0,211.0,Susana39311688,,EU_Commission,,adult eu receiv least one dose covid19 vaccin million european fulli,0.0,0.0,1.0,0.0,neu
1389951968282430000,2021-05-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @blood4pune: #Pune
#Blood Group: A +
Component: Plasma
At: Yash hospital ,Hadapsar
2 units
Patient: Vaishali Jagdale
Mob No: 7498352939…",en,1.0,0.0,Tejas_Jadhav16,"Pune, Blood",blood4pune,🇮🇳,group compon plasma yash hospit hadapsar unit patient vaishali jagdal mob,0.0,0.0,1.0,0.0,neu
1400450000000000000,2021-06-03,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">RetweetsMumbaiOne</a>","RT @owl_mumbai: [19:29:56] 400064, 250 dose1 slots on 04-06-2021 at SURANA HOSPITAL 1, #COVISHIELD Tank Road End Of Shankar Lane Near Orlem…",en,0.0,17.0,RetweetsMumbai,COVISHIELD,owl_mumbai,Mumbai,dose slot surana hospit tank road end shankar lane near orlem,0.0,0.0,1.0,0.0,neu
1405980000000000000,2021-06-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FatEmperor: Very balanced article from Irish Vet, discussing the surreal mass-medication of children (being mooted in past weeks) 
http…",en,0.0,24.0,carvillshill,,FatEmperor,Rathangan Co. Kildare,balanc articl irish vet discuss surreal mass medic child moot past week http,0.0,0.0,1.0,0.0,neu
1394654806661220000,2021-05-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @alfonslopeztena: Once a covid-19 success story, Taiwan struggles with a vaccine shortage amid its worst outbreak — Residents are rushin…",en,0.0,2.0,chismosa2212,,alfonslopeztena,,covid19 success stori taiwan struggl vaccin shortag amid worst outbreak resid rushin,-0.1027,0.23,0.562,0.208,neg
1395034801443410000,2021-05-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tttliveonline: 100,000 doses of the World Health Organization (WHO) approved Sinopharm COVID-19 vaccine, which were manufactured by the…",en,0.0,0.0,farahmsalim,,tttliveonline,Trinidad and Tobago,do world health organ approv sinopharm covid19 vaccin manufactur,0.0,0.0,1.0,0.0,neu
1397650490817540000,2021-05-26,"<a href=""http://soundhound.com/"" rel=""nofollow"">SoundHound</a>",This is my therapy folks. My bliss. Be and stay blessed. Be safe in times of COVID-19.  – ♫Aashiyan[Remix] by DJ Na… https://t.co/RqsnGHltjh,en,0.0,1.0,mbvukutaphiri,,,"Davis, California, USA",therapi folk bliss stay bless safe time covid19 aashiyan remix dj na,0.8555,0.0,0.489,0.511,pos
1398388386965110000,2021-05-28,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @GameYetu: The report analyses the women's football landscape through survey results from 30 leagues and 282 clubs in six key areas: spo…,en,0.0,571.0,UreportKe,,GameYetu,Kenya,report analysi woman footbal landscap survey result leagu club six key area spo,0.0,0.0,1.0,0.0,neu
